Date,Country,avg_ELD,avg_Q,avg_Qb
9/1/10,Central African Republic,23.153925,68.09871,44.944782
9/1/10,Chad,13.699452,61.658974,50.25686
9/1/10,Chile,0.020523539,16.798065,26.239655
9/1/10,China,6.4284472,38.03935,35.155777
9/1/10,Colombia,24.013708,68.536285,44.524094
9/1/10,Costa Rica,23.661505,67.344765,43.68326
9/1/10,Croatia,3.532844,38.928642,36.116367
9/1/10,Cuba,26.384119,74.21141,47.827293
9/1/10,Cyprus,14.662626,61.579784,46.97425
9/1/10,Czechia,0.5556219,29.870773,31.856346
9/1/10,Democratic Republic of the Congo,19.1807,63.842854,44.98448
9/1/10,Denmark,1.1107537,31.99411,33.154503
9/1/10,Djibouti,18.144255,69.93555,51.796738
9/1/10,Dominican Republic,24.841755,70.79738,45.955624
9/1/10,East Timor,23.192093,68.45099,45.258892
9/1/10,Ecuador,16.363466,57.399403,41.134987
9/1/10,Egypt,5.0700984,54.06762,50.131077
9/1/10,El Salvador,25.243298,70.4573,45.214005
9/1/10,Equatorial Guinea,22.492329,66.75511,44.262787
9/1/10,Eritrea,16.237171,64.57985,48.53546
9/1/10,Estonia,0.5861578,29.582335,31.56422
9/1/10,Ethiopia,11.226277,54.959553,43.756474
9/1/10,Falkland Islands,0,14.993232,24.51821
9/1/10,Fiji,18.47711,63.376926,44.899815
9/1/10,Finland,0.29969049,24.771786,28.953472
9/1/10,France,3.9882863,38.968815,36.53844
9/1/10,French Southern and Antarctic Lands,0,9.335389,20.739433
9/1/10,Gabon,21.826082,66.884674,45.058594
9/1/10,Gambia,29.709229,77.47852,47.769295
9/1/10,Georgia,6.063204,43.638752,37.98691
9/1/10,Germany,0.9902714,31.841228,32.87952
9/1/10,Ghana,25.844418,72.26756,46.42314
9/1/10,Greece,6.7820597,47.640724,41.24751
9/1/10,Greenland,1.93E-07,-7.420811,8.119671
9/1/10,Guatemala,24.156961,68.65747,44.500504
9/1/10,Guinea,23.39883,68.06638,44.667553
9/1/10,Guinea-Bissau,27.716938,74.65654,46.939598
9/1/10,Guyana,26.045082,72.490616,46.445534
9/1/10,Haiti,25.589212,72.34629,46.757084
9/1/10,Honduras,24.439737,69.42245,44.982708
9/1/10,Hungary,2.7095294,36.739277,35.081554
9/1/10,Iceland,0.047057685,21.835356,27.523857
9/1/10,India,26.082506,71.89643,46.06238
9/1/10,Indonesia,25.728973,71.39874,45.66992
9/1/10,Iran,2.0970345,40.63653,45.482788
9/1/10,Iraq,1.2291001,52.76506,53.34226
9/1/10,Ireland,2.3314097,34.573112,33.66831
9/1/10,Israel,15.050223,62.678295,47.64765
9/1/10,Italy,5.390546,42.618263,37.942753
9/1/10,Ivory Coast,24.568531,70.33739,45.768852
9/1/10,Jamaica,26.895735,73.87767,46.981934
9/1/10,Japan,12.851263,54.179462,41.812916
9/1/10,Jordan,4.548265,51.77135,48.298782
9/1/10,Kazakhstan,0.119602,27.828281,36.157116
9/1/10,Kenya,9.865915,55.28967,45.44002
9/1/10,Kosovo,1.2326218,35.284454,36.284203
9/1/10,Kuwait,3.0924766,55.895973,55.771755
9/1/10,Kyrgyzstan,0.5941084,21.938404,26.84625
9/1/10,Laos,27.322388,72.78697,45.46458
9/1/10,Latvia,0.5058197,29.324476,31.562817
9/1/10,Lebanon,10.708087,53.955753,43.589275
9/1/10,Lesotho,0.007480041,23.217731,33.22046
9/1/10,Liberia,23.339212,67.9665,44.627285
9/1/10,Libya,3.1468976,50.71342,49.956875
9/1/10,Lithuania,0.5326531,29.749893,31.839365
9/1/10,Luxembourg,0.91752535,31.662922,32.64936
9/1/10,Madagascar,5.9815245,47.129433,41.905407
9/1/10,Malawi,4.6218815,46.53962,42.324726
9/1/10,Malaysia,26.17095,72.19701,46.02605
9/1/10,Mali,16.27092,66.78813,51.69264
9/1/10,Mauritania,13.674174,65.103645,52.566845
9/1/10,Mexico,18.261478,62.4732,44.39396
9/1/10,Moldova,1.8651356,36.951153,36.243908
9/1/10,Mongolia,0.23941067,24.682678,31.896564
9/1/10,Montenegro,2.5658996,35.858692,34.805153
9/1/10,Morocco,7.647175,53.00789,45.93984
9/1/10,Mozambique,6.7649164,50.538376,44.000053
9/1/10,Myanmar,28.444603,74.396034,45.9517
9/1/10,Namibia,0.12703958,34.190678,42.37649
9/1/10,Nepal,17.287098,54.83248,37.988785
9/1/10,Netherlands,1.7585677,34.486618,34.036354
9/1/10,New Caledonia,14.286505,57.72202,43.437317
9/1/10,New Zealand,0.33136934,22.931622,28.119967
9/1/10,Nicaragua,26.796486,72.93748,46.14099
9/1/10,Niger,10.019395,60.070053,52.09746
9/1/10,Nigeria,25.152637,71.49656,46.34393
9/1/10,North Korea,9.115198,44.95561,37.253174
9/1/10,North Macedonia,1.7508036,37.210186,37.254425
9/1/10,Northern Cyprus,16.874502,65.0872,48.212696
9/1/10,Norway,0.037615355,17.062746,24.90293
9/1/10,Oman,10.312606,61.030483,51.76622
9/1/10,Pakistan,14.78738,57.070835,45.128517
9/1/10,Palestine,14.814026,63.239548,48.428
9/1/10,Panama,26.27481,71.64541,45.370594
9/1/10,Papua New Guinea,22.56667,66.52876,43.96265
9/1/10,Paraguay,7.524499,50.171684,43.087803
9/1/10,Peru,14.386828,52.08331,39.36473
9/1/10,Philippines,28.301386,75.32826,47.026882
9/1/10,Poland,0.9914398,31.59248,32.62586
9/1/10,Portugal,4.8996367,45.189056,40.79122
9/1/10,Puerto Rico,27.962801,75.19555,47.232742
9/1/10,Qatar,26.357578,81.056076,54.75338
9/1/10,Republic of Serbia,2.8443317,38.351006,36.41761
9/1/10,Republic of the Congo,22.07348,67.023834,44.950348
9/1/10,Romania,2.589179,37.242844,35.58665
9/1/10,Russia,0.24701701,17.252983,25.584032
9/1/10,Rwanda,9.512049,49.425087,39.984104
9/1/10,Saudi Arabia,2.6343472,51.462147,53.46236
9/1/10,Senegal,29.57875,77.92694,48.348644
9/1/10,Sierra Leone,23.457392,68.017975,44.560577
9/1/10,Slovakia,1.423963,32.06711,32.505222
9/1/10,Slovenia,2.3501189,35.48171,33.978252
9/1/10,Solomon Islands,26.737518,72.9319,46.19438
9/1/10,Somalia,13.584733,61.711243,48.12982
9/1/10,Somaliland,9.112711,57.277138,48.177063
9/1/10,South Africa,0.5755338,31.842999,38.14589
9/1/10,South Korea,13.60444,54.99539,41.787804
9/1/10,South Sudan,23.511509,69.55635,46.04494
9/1/10,Spain,3.729609,41.948044,39.625645
9/1/10,Sri Lanka,25.291609,72.75089,47.45929
9/1/10,Sudan,10.717636,59.241043,50.746365
9/1/10,Suriname,25.541397,72.59273,47.05133
9/1/10,Sweden,0.2648101,23.51109,28.507408
9/1/10,Switzerland,0.6175009,27.09976,29.859549
9/1/10,Syria,5.365571,53.35245,48.647366
9/1/10,Taiwan,23.163584,67.822845,44.65926
9/1/10,Tajikistan,0.343315,19.278625,26.142708
9/1/10,Thailand,29.879045,77.44757,47.568527
9/1/10,The Bahamas,26.960077,75.20087,48.24079
9/1/10,Togo,25.844284,71.80872,45.964436
9/1/10,Trinidad and Tobago,29.335657,77.16217,47.82651
9/1/10,Tunisia,8.768564,54.735672,46.247513
9/1/10,Turkey,3.809262,43.140102,41.267246
9/1/10,Turkmenistan,0.54874545,37.05934,43.433212
9/1/10,Uganda,17.243132,60.215546,42.973175
9/1/10,Ukraine,1.16875,34.044834,35.394817
9/1/10,United Arab Emirates,16.3072,70.29679,54.677357
9/1/10,United Kingdom,1.5780996,33.194057,33.29081
9/1/10,United Republic of Tanzania,6.3531623,49.415863,43.4326
9/1/10,United States of America,3.9047382,35.796825,36.21141
9/1/10,Uruguay,2.3945365,35.758827,34.90742
9/1/10,Uzbekistan,0.52332866,34.81838,40.51411
9/1/10,Vanuatu,20.501163,66.03428,45.533115
9/1/10,Venezuela,25.986906,72.11702,46.130116
9/1/10,Vietnam,27.82518,74.47238,46.647198
9/1/10,Western Sahara,7.0839834,57.43967,51.366795
9/1/10,Yemen,10.993054,58.566975,49.863327
9/1/10,Zambia,0.84086996,42.41889,44.461773
9/1/10,Zimbabwe,1.2385395,41.747696,43.12059
9/1/10,eSwatini,2.876166,41.545116,40.237232
10/1/10,Afghanistan,0.065754764,25.67615,35.053463
10/1/10,Albania,1.7895663,31.686398,32.52458
10/1/10,Algeria,1.2192775,42.27466,45.155605
10/1/10,Angola,9.910439,53.544228,45.408833
10/1/10,Antarctica,0,-38.7634,-19.82528
10/1/10,Argentina,1.1904769,30.09132,34.93213
10/1/10,Armenia,0.4715807,27.506245,30.015297
10/1/10,Australia,4.035662,43.048847,42.242554
10/1/10,Austria,0.107260935,18.834364,25.626705
10/1/10,Azerbaijan,3.4851942,37.296753,34.857765
10/1/10,Bangladesh,29.62142,77.84728,48.22586
10/1/10,Belarus,4.69E-05,15.112765,24.592733
10/1/10,Belgium,1.0829451,26.869465,30.25264
10/1/10,Belize,22.040861,68.06224,46.021378
10/1/10,Benin,26.141548,73.56487,47.42333
10/1/10,Bhutan,5.509394,34.142765,30.312366
10/1/10,Bolivia,13.539745,53.05915,42.059788
10/1/10,Bosnia and Herzegovina,0.4351542,24.368883,28.70401
10/1/10,Botswana,1.8723043,44.700935,47.052242
10/1/10,Brazil,19.719992,66.27383,46.607548
10/1/10,Brunei,27.477032,74.7266,47.24957
10/1/10,Bulgaria,0.64467025,26.176714,29.850805
10/1/10,Burkina Faso,24.430275,73.5938,49.180405
10/1/10,Burundi,10.548331,52.517365,42.083878
10/1/10,Cambodia,27.27427,74.12501,46.85074
10/1/10,Cameroon,22.814493,67.26915,44.45633
10/1/10,Canada,0.031414762,6.3108177,18.245127
10/1/10,Central African Republic,23.73557,68.86855,45.132984
10/1/10,Chad,9.82032,55.782642,49.75242
10/1/10,Chile,0.07195723,19.915346,28.108921
10/1/10,China,1.8628113,21.1091,27.3841
10/1/10,Colombia,24.51599,69.23356,44.718502
10/1/10,Costa Rica,22.848282,66.60594,43.757664
10/1/10,Croatia,0.60624486,26.425758,30.252834
10/1/10,Cuba,23.625378,70.09956,46.474182
10/1/10,Cyprus,8.160643,50.74749,42.743034
10/1/10,Czechia,0.004556018,19.181932,26.396893
10/1/10,Democratic Republic of the Congo,21.693909,66.57488,45.01327
10/1/10,Denmark,0.13739043,24.35728,29.206196
10/1/10,Djibouti,14.343474,63.870193,49.555374
10/1/10,Dominican Republic,24.411863,70.02168,45.609818
10/1/10,East Timor,25.094936,70.65249,45.557556
10/1/10,Ecuador,16.876783,58.217293,41.37149
10/1/10,Egypt,3.3372324,49.01806,47.61427
10/1/10,El Salvador,20.145103,65.968025,45.822918
10/1/10,Equatorial Guinea,24.28778,68.78599,44.498207
10/1/10,Eritrea,9.178698,57.207233,48.478287
10/1/10,Estonia,0,15.946825,24.714708
10/1/10,Ethiopia,10.228053,54.007526,44.111694
10/1/10,Falkland Islands,0,18.681696,26.71382
10/1/10,Fiji,21.131815,65.83281,44.700993
10/1/10,Finland,0,13.83276,23.066673
10/1/10,France,3.3986793,32.71213,33.00142
10/1/10,French Southern and Antarctic Lands,0,11.1238165,21.880594
10/1/10,Gabon,24.632067,70.14983,45.51777
10/1/10,Gambia,29.459112,78.48608,49.028522
10/1/10,Georgia,1.382925,29.365187,30.439476
10/1/10,Germany,0.36658862,23.259642,28.524199
10/1/10,Ghana,26.972359,74.26263,47.290264
10/1/10,Greece,3.8060126,37.456696,35.236443
10/1/10,Greenland,0,-18.166527,-0.7062563
10/1/10,Guatemala,17.603832,60.774433,43.17117
10/1/10,Guinea,24.280838,70.04415,45.76331
10/1/10,Guinea-Bissau,28.998863,77.25548,48.256615
10/1/10,Guyana,25.468004,72.31579,46.847786
10/1/10,Haiti,25.242426,71.55298,46.310555
10/1/10,Honduras,19.852472,63.216568,43.36409
10/1/10,Hungary,0.01471302,22.267626,28.562
10/1/10,Iceland,5.21E-06,14.063506,23.060495
10/1/10,India,18.369581,62.687267,44.94297
10/1/10,Indonesia,25.816818,71.72244,45.905636
10/1/10,Iran,1.3850813,36.68477,41.869583
10/1/10,Iraq,0.7762551,45.492657,47.06073
10/1/10,Ireland,0.56166106,27.381702,30.301653
10/1/10,Israel,7.466722,52.146923,45.233162
10/1/10,Italy,2.5112422,33.057873,33.10037
10/1/10,Ivory Coast,25.740084,72.2387,46.498615
10/1/10,Jamaica,26.78726,73.3953,46.608047
10/1/10,Japan,3.8148367,37.23879,35.445118
10/1/10,Jordan,1.3938972,42.74397,44.347458
10/1/10,Kazakhstan,0.030976614,17.527262,27.592064
10/1/10,Kenya,11.767873,58.288628,46.525253
10/1/10,Kosovo,0.51054674,25.014177,29.152199
10/1/10,Kuwait,1.9676238,49.19717,50.278862
10/1/10,Kyrgyzstan,0.059072323,11.586396,20.79393
10/1/10,Laos,21.009165,64.64714,43.64824
10/1/10,Latvia,0,15.849704,24.754402
10/1/10,Lebanon,4.4799905,43.636414,40.17073
10/1/10,Lesotho,0.24233527,27.484732,33.99064
10/1/10,Liberia,24.802296,70.07098,45.26868
10/1/10,Libya,1.6932658,44.543785,45.99786
10/1/10,Lithuania,0,15.670772,24.731789
10/1/10,Luxembourg,0.7539715,24.020329,28.717497
10/1/10,Madagascar,11.848404,56.177773,44.440514
10/1/10,Malawi,7.7875986,53.254566,45.640793
10/1/10,Malaysia,26.136038,72.45686,46.320824
10/1/10,Mali,10.33599,59.256924,50.963108
10/1/10,Mauritania,6.8978567,54.822792,50.017616
10/1/10,Mexico,8.040214,48.1416,41.48827
10/1/10,Moldova,0.035814863,20.667349,27.720936
10/1/10,Mongolia,8.72E-05,8.406063,21.873615
10/1/10,Montenegro,0.8107571,25.741316,29.270037
10/1/10,Morocco,4.470597,43.647076,40.66649
10/1/10,Mozambique,11.134766,57.942635,46.85793
10/1/10,Myanmar,25.539913,70.46003,44.929386
10/1/10,Namibia,0.21124831,36.259438,44.42456
10/1/10,Nepal,9.472772,41.3625,34.451714
10/1/10,Netherlands,1.0348356,28.10274,30.952467
10/1/10,New Caledonia,14.158214,57.551277,43.39978
10/1/10,New Zealand,0.18757044,24.831993,29.697641
10/1/10,Nicaragua,24.324244,70.295044,45.970795
10/1/10,Niger,4.5473704,51.62068,51.11635
10/1/10,Nigeria,24.59147,72.03757,47.492153
10/1/10,North Korea,0.6764537,23.696411,29.118353
10/1/10,North Macedonia,1.035404,27.095936,29.972685
10/1/10,Northern Cyprus,9.838543,53.807873,44.00779
10/1/10,Norway,0.00392491,9.400585,20.186699
10/1/10,Oman,8.346164,57.176525,50.208275
10/1/10,Pakistan,7.8609104,46.23166,42.02941
10/1/10,Palestine,7.021946,52.585598,45.869034
10/1/10,Panama,25.929619,71.171074,45.24146
10/1/10,Papua New Guinea,23.478188,67.68362,44.205517
10/1/10,Paraguay,8.601094,52.56663,44.241093
10/1/10,Peru,14.907102,52.968296,39.474598
10/1/10,Philippines,27.966108,74.56816,46.602055
10/1/10,Poland,0.000502281,17.89201,26.17981
10/1/10,Portugal,2.5044315,36.37531,35.66803
10/1/10,Puerto Rico,26.284199,72.97473,46.690533
10/1/10,Qatar,19.821173,70.77736,51.0133
10/1/10,Republic of Serbia,0.16236669,24.19404,29.01267
10/1/10,Republic of the Congo,24.286448,69.75565,45.469204
10/1/10,Romania,0.096998215,20.993221,27.504921
10/1/10,Russia,0.008954716,3.387268,16.495903
10/1/10,Rwanda,11.093135,51.46425,40.385372
10/1/10,Saudi Arabia,1.7750268,45.572983,48.83118
10/1/10,Senegal,25.038122,74.70545,49.808
10/1/10,Sierra Leone,24.747665,70.18459,45.436928
10/1/10,Slovakia,4.91E-05,18.490866,26.082508
10/1/10,Slovenia,0.47981215,24.153456,28.626495
10/1/10,Solomon Islands,26.651937,73.12916,46.477222
10/1/10,Somalia,15.120194,63.082962,48.04087
10/1/10,Somaliland,8.715189,54.33812,46.398315
10/1/10,South Africa,1.6270005,36.07532,39.64031
10/1/10,South Korea,2.0560136,33.56726,34.415607
10/1/10,South Sudan,24.068577,70.925606,46.857075
10/1/10,Spain,1.2973443,31.264708,33.876244
10/1/10,Sri Lanka,24.970383,72.22688,47.2565
10/1/10,Sudan,8.064738,55.654613,50.48629
10/1/10,Suriname,24.194761,72.08771,47.892952
10/1/10,Sweden,0.001000433,13.812712,23.103449
10/1/10,Switzerland,0.2889079,18.915857,25.323034
10/1/10,Syria,2.1508474,43.81468,43.061153
10/1/10,Taiwan,17.347986,59.469864,42.140697
10/1/10,Tajikistan,0.11746332,10.922017,20.843235
10/1/10,Thailand,26.2881,72.81305,46.524982
10/1/10,The Bahamas,19.715775,66.115555,46.39978
10/1/10,Togo,26.342056,73.21016,46.868103
10/1/10,Trinidad and Tobago,29.113956,77.038506,47.92455
10/1/10,Tunisia,4.262283,44.028156,41.615513
10/1/10,Turkey,1.5947051,31.635727,33.243687
10/1/10,Turkmenistan,0.68060184,34.048237,38.568493
10/1/10,Uganda,17.800573,61.07434,43.27381
10/1/10,Ukraine,0.062999934,17.940254,26.334599
10/1/10,United Arab Emirates,16.221315,66.97284,51.003456
10/1/10,United Kingdom,0.5603109,26.709234,30.04623
10/1/10,United Republic of Tanzania,8.42522,53.150627,45.08514
10/1/10,United States of America,0.88953054,22.356567,29.27541
10/1/10,Uruguay,1.698977,36.1633,36.30223
10/1/10,Uzbekistan,0.1333359,27.297956,34.409492
10/1/10,Vanuatu,22.383308,67.825035,45.441723
10/1/10,Venezuela,25.78417,72.24786,46.463696
10/1/10,Vietnam,21.198416,65.41814,44.257633
10/1/10,Western Sahara,4.754902,49.543762,46.320045
10/1/10,Yemen,6.4729705,49.582684,46.83879
10/1/10,Zambia,3.1274874,49.037117,47.53113
10/1/10,Zimbabwe,4.6347413,50.223656,46.69101
10/1/10,eSwatini,7.5808773,47.951954,40.482372
11/1/10,Afghanistan,0.000962336,14.037272,26.653128
11/1/10,Albania,0.9152585,29.628973,31.465618
11/1/10,Algeria,0.10540638,31.071527,38.76145
11/1/10,Angola,16.35969,59.399574,43.372692
11/1/10,Antarctica,0,-29.89771,-11.277885
11/1/10,Argentina,1.8328134,34.478596,37.698177
11/1/10,Armenia,2.61E-05,13.709961,24.455862
11/1/10,Australia,5.5946813,47.645184,44.894894
11/1/10,Austria,0.002599513,15.173002,23.17822
11/1/10,Azerbaijan,0.2088953,23.884476,29.636265
11/1/10,Bangladesh,17.443033,62.415054,44.974327
11/1/10,Belarus,0.030545767,17.350277,24.613285
11/1/10,Belgium,0.22299923,19.538837,25.87179
11/1/10,Belize,19.997541,64.36094,44.363396
11/1/10,Benin,16.22573,64.527306,48.683064
11/1/10,Bhutan,1.8339652,24.954529,26.583956
11/1/10,Bolivia,14.123242,54.081722,42.323635
11/1/10,Bosnia and Herzegovina,0.09666466,23.604656,28.44072
11/1/10,Botswana,10.882578,56.214676,46.422497
11/1/10,Brazil,21.889612,67.95295,46.09313
11/1/10,Brunei,27.669659,74.54089,46.871235
11/1/10,Bulgaria,0.57253116,28.597437,31.38368
11/1/10,Burkina Faso,7.2968307,55.13853,49.4717
11/1/10,Burundi,13.899066,54.69238,40.7935
11/1/10,Cambodia,22.551075,69.02723,46.47616
11/1/10,Cameroon,18.54503,63.33702,44.96964
11/1/10,Canada,0.004009467,-5.5443163,9.551161
11/1/10,Central African Republic,19.650328,65.44737,45.83076
11/1/10,Chad,2.5137222,42.706806,46.495388
11/1/10,Chile,0.21833625,22.701784,29.491562
11/1/10,China,0.3635787,8.666766,20.15603
11/1/10,Colombia,24.01235,68.23318,44.221138
11/1/10,Costa Rica,20.421005,63.25408,42.833073
11/1/10,Croatia,0.31022474,25.848742,29.549341
11/1/10,Cuba,15.366025,59.63432,44.27215
11/1/10,Cyprus,3.6397521,41.87613,39.691566
11/1/10,Czechia,0.002728949,18.280663,25.20609
11/1/10,Democratic Republic of the Congo,22.921576,67.19199,44.272198
11/1/10,Denmark,0.002289144,14.367245,23.406012
11/1/10,Djibouti,11.814844,57.37388,45.563126
11/1/10,Dominican Republic,18.098377,61.781807,43.68343
11/1/10,East Timor,24.839693,70.88957,46.049877
11/1/10,Ecuador,16.784601,57.57527,40.81542
11/1/10,Egypt,2.2418327,41.146,41.911793
11/1/10,El Salvador,15.63016,61.04102,45.411102
11/1/10,Equatorial Guinea,24.506638,69.178856,44.67221
11/1/10,Eritrea,5.9986234,51.76012,46.537052
11/1/10,Estonia,1.12E-05,10.560101,20.605354
11/1/10,Ethiopia,5.934652,48.46933,43.501
11/1/10,Falkland Islands,0,20.624481,27.988186
11/1/10,Fiji,22.812828,67.69068,44.877853
11/1/10,Finland,0,-0.3388743,13.411822
11/1/10,France,2.5905719,26.133183,28.925049
11/1/10,French Southern and Antarctic Lands,7.69E-05,14.478199,23.871628
11/1/10,Gabon,25.06474,70.53161,45.466866
11/1/10,Gambia,13.503416,61.78824,48.35358
11/1/10,Georgia,0.068663694,18.797709,26.858913
11/1/10,Germany,0.07955482,17.732716,24.977367
11/1/10,Ghana,23.893171,72.0892,48.234467
11/1/10,Greece,2.6281722,35.97081,34.589554
11/1/10,Greenland,0,-20.84367,-2.9278667
11/1/10,Guatemala,15.327927,57.245014,41.92796
11/1/10,Guinea,18.323908,64.4631,46.18009
11/1/10,Guinea-Bissau,22.92624,71.12161,48.195366
11/1/10,Guyana,25.540663,71.48184,45.941177
11/1/10,Haiti,18.472807,62.7859,44.3131
11/1/10,Honduras,16.600676,58.973263,42.37276
11/1/10,Hungary,0.0449799,23.252375,28.508043
11/1/10,Iceland,0,4.3398185,17.16327
11/1/10,India,13.709839,54.219486,41.522972
11/1/10,Indonesia,26.22705,71.99812,45.771072
11/1/10,Iran,0.22750458,21.417913,32.54612
11/1/10,Iraq,0.16296028,29.658682,38.235664
11/1/10,Ireland,0.20144647,18.343502,25.342688
11/1/10,Israel,2.4682596,39.90591,40.680523
11/1/10,Italy,0.9828218,26.85798,29.70837
11/1/10,Ivory Coast,24.171532,71.28576,47.117535
11/1/10,Jamaica,20.379286,65.55809,45.178806
11/1/10,Japan,0.17421229,21.605236,28.65135
11/1/10,Jordan,0.10837105,29.058607,38.22208
11/1/10,Kazakhstan,0.00071647,11.4004345,22.294575
11/1/10,Kenya,14.9490385,61.1148,46.175617
11/1/10,Kosovo,0.08822015,25.104864,29.520456
11/1/10,Kuwait,0.42810437,33.340057,41.19596
11/1/10,Kyrgyzstan,1.22E-05,0.6117935,14.532506
11/1/10,Laos,12.939727,54.167316,41.244324
11/1/10,Latvia,1.77E-05,13.238692,22.128822
11/1/10,Lebanon,0.88506466,30.621796,36.145073
11/1/10,Lesotho,1.9672574,35.78578,35.775394
11/1/10,Liberia,25.061272,70.66706,45.60579
11/1/10,Libya,0.29431504,33.92396,40.508434
11/1/10,Lithuania,2.04E-07,15.280513,23.44952
11/1/10,Luxembourg,0.14734106,18.400787,25.047356
11/1/10,Madagascar,14.766732,59.91582,45.19925
11/1/10,Malawi,12.896929,59.33135,46.46985
11/1/10,Malaysia,26.242832,72.04527,45.802444
11/1/10,Mali,2.0295868,42.754158,47.104836
11/1/10,Mauritania,0.34820497,37.923416,44.75859
11/1/10,Mexico,4.575945,37.797417,37.88887
11/1/10,Moldova,0.19262835,26.05254,30.267735
11/1/10,Mongolia,0,-3.3067431,12.505315
11/1/10,Montenegro,0.3915061,24.810389,28.777418
11/1/10,Morocco,1.4350414,34.346794,36.7386
11/1/10,Mozambique,16.26637,64.08669,47.821857
11/1/10,Myanmar,15.685567,58.26644,42.640358
11/1/10,Namibia,5.5977793,45.66979,44.000412
11/1/10,Nepal,4.463175,30.655401,30.401342
11/1/10,Netherlands,0.1859055,19.40413,26.050837
11/1/10,New Caledonia,15.206899,59.08731,43.880413
11/1/10,New Zealand,1.3869336,32.13539,33.177166
11/1/10,Nicaragua,20.567478,65.30895,44.741478
11/1/10,Niger,0.23125109,37.756424,46.4157
11/1/10,Nigeria,13.377091,59.700718,47.7555
11/1/10,North Korea,0.002388625,7.871232,20.268417
11/1/10,North Macedonia,0.21840198,26.085453,29.858498
11/1/10,Northern Cyprus,5.066764,45.40669,40.61904
11/1/10,Norway,0,-5.6122565,9.714761
11/1/10,Oman,3.4768107,45.069183,44.882065
11/1/10,Pakistan,1.3582786,29.384867,34.914524
11/1/10,Palestine,1.5038959,38.870834,41.08802
